,Symbol,Timestamp,Open,High,Low,Close,Volume,weekday
2623,ETH,2022-03-07,2429.78,2437.13,2233.06,2301.14,3633820.0,0
2624,ETH,2022-03-08,2242.36,2611.32,2221.12,2414.64,6197272.0,1
2625,ETH,2022-03-09,2361.94,2838.97,2361.94,2789.8,1565104.0,2
2626,ETH,2022-03-10,2762.89,3039.0,2755.97,2911.88,1722047.0,3
2627,ETH,2022-03-11,2979.41,3246.99,2743.24,3151.79,2169367.0,4
2628,ETH,2022-03-12,3097.7,3165.29,2922.34,3090.44,1006683.0,5
2629,ETH,2022-03-13,2972.28,3441.99,2972.28,3357.64,2350528.0,6
2630,ETH,2022-03-14,3406.03,3483.91,3167.9,3197.92,358288.0,0
2631,ETH,2022-03-15,3080.14,3274.52,3012.48,3135.86,309928.0,1
2632,ETH,2022-03-16,3161.52,3584.74,3078.53,3270.64,5830795.0,2
2633,ETH,2022-03-17,3270.3,3672.59,3145.92,3630.56,5356443.0,3
2634,ETH,2022-03-18,3710.05,4063.5,3622.44,3772.36,1117265.0,4
2635,ETH,2022-03-19,3659.03,4053.28,3659.03,3750.83,897951.0,5
2636,ETH,2022-03-20,3890.8,4249.69,3280.16,3795.81,521335.0,6
2637,ETH,2022-03-21,3448.76,4427.78,3448.76,4104.11,519367.0,0
2638,ETH,2022-03-22,4143.2,4810.01,4087.84,4520.55,882864.0,1
2639,ETH,2022-03-23,4546.84,5374.62,4546.84,4961.12,1291329.0,2
2640,ETH,2022-03-24,4963.73,5098.97,4943.84,5087.38,906736.0,3
2641,ETH,2022-03-25,5010.42,5633.56,4317.34,4576.03,1705152.0,4
2642,ETH,2022-03-26,4645.75,4890.32,4589.09,4601.89,942878.0,5
2643,ETH,2022-03-27,4693.22,4898.18,4156.74,4558.4,4836586.0,6
2644,ETH,2022-03-28,4591.48,4985.14,4305.47,4373.79,156775.0,0
2645,ETH,2022-03-29,4356.11,4679.03,4164.81,4443.21,1330105.0,1
2646,ETH,2022-03-30,4672.79,4746.71,4184.65,4482.4,962819.0,2
2647,ETH,2022-03-31,4629.61,4934.38,4451.51,4646.02,1311768.0,3
2648,ETH,2022-04-01,4689.52,5465.67,4536.84,5181.64,1874328.0,4
2649,ETH,2022-04-02,5115.45,5315.18,4426.17,5050.84,1254904.0,5
2650,ETH,2022-04-03,4812.83,4812.83,3986.53,4404.02,1209804.0,6
2651,ETH,2022-04-04,4464.66,4736.21,3840.79,4163.09,5068168.0,0
2652,ETH,2022-04-05,4160.14,4821.9,4124.4,4591.0,1220550.0,1
2653,ETH,2022-04-06,4750.66,4750.66,4154.25,4529.59,866656.0,2
2654,ETH,2022-04-07,4616.69,4616.69,3802.02,4402.41,2750285.0,3
2655,ETH,2022-04-08,4216.6,4935.4,4180.26,4625.4,1826409.0,4
2656,ETH,2022-04-09,4322.14,4936.67,4207.3,4424.4,974906.0,5
2657,ETH,2022-04-10,4666.66,4948.46,4256.81,4402.67,1449684.0,6
2658,ETH,2022-04-11,4452.58,4452.58,3913.47,3988.58,3100279.0,0
2659,ETH,2022-04-12,4049.21,4192.3,3852.44,3897.84,799126.0,1
2660,ETH,2022-04-13,3897.38,4240.87,3735.65,4046.34,1020692.0,2
2661,ETH,2022-04-14,4002.81,4488.54,3593.08,4181.08,817908.0,3
2662,ETH,2022-04-15,4022.95,4360.18,3985.12,4036.55,327035.0,4
2663,ETH,2022-04-16,4061.07,4425.93,3998.5,4171.53,2666356.0,5
2664,ETH,2022-04-17,4210.21,4409.4,3570.88,3588.26,476853.0,6
2665,ETH,2022-04-18,3825.19,3894.96,3235.2,3377.68,2171048.0,0
2666,ETH,2022-04-19,3332.96,3707.74,3154.88,3485.88,5668363.0,1
2667,ETH,2022-04-20,3470.38,3644.31,2701.95,3139.82,2105267.0,2
2668,ETH,2022-04-21,3056.48,3186.93,2976.54,3040.63,2837474.0,3
2669,ETH,2022-04-22,2950.77,2981.4,2436.61,2625.55,1387998.0,4
2670,ETH,2022-04-23,2697.64,2697.64,2466.82,2528.44,3119048.0,5
2671,ETH,2022-04-24,2555.11,2741.92,2490.76,2658.09,1358415.0,6
2672,ETH,2022-04-25,2450.96,2754.66,2427.49,2629.37,978205.0,0
2673,ETH,2022-04-26,2616.1,2784.02,2566.57,2732.6,7653874.0,1
2674,ETH,2022-04-27,2707.48,2828.71,2489.18,2764.05,1046760.0,2
2675,ETH,2022-04-28,2718.69,3162.47,2536.48,2972.41,1364916.0,3
2676,ETH,2022-04-29,2936.29,3318.78,2874.24,3132.32,3710010.0,4
2677,ETH,2022-04-30,3166.96,3239.5,3043.86,3156.37,2660842.0,5
2678,ETH,2022-05-01,3239.0,3239.0,2741.22,2987.59,559290.0,6
2679,ETH,2022-05-02,2982.36,3260.78,2915.61,3187.25,1526221.0,0
2680,ETH,2022-05-03,3015.04,3361.66,2974.41,3178.19,4126345.0,1
2681,ETH,2022-05-04,3173.67,3371.64,3140.13,3248.31,4723810.0,2
2682,ETH,2022-05-05,3289.27,3461.56,3250.1,3447.53,596174.0,3
2683,ETH,2022-05-06,3751.71,3751.71,2877.48,3154.14,1854589.0,4
2684,ETH,2022-05-07,3200.61,3528.59,3130.33,3175.56,1460734.0,5
2685,ETH,2022-05-08,3362.71,3466.85,2913.38,2977.61,9597739.0,6
2686,ETH,2022-05-09,2995.9,3090.39,2727.48,2887.17,1576739.0,0
2687,ETH,2022-05-10,2883.97,3026.75,2685.45,2715.59,1478287.0,1
2688,ETH,2022-05-11,2848.17,3061.84,2710.31,3058.04,3961966.0,2
2689,ETH,2022-05-12,3076.96,3231.31,2823.61,2985.14,3796131.0,3
2690,ETH,2022-05-13,3122.61,3122.61,2614.99,3061.83,1025684.0,4
2691,ETH,2022-05-14,3010.28,3199.13,2803.04,3006.92,951617.0,5
2692,ETH,2022-05-15,2941.94,3030.09,2684.78,2699.65,1344835.0,6
2693,ETH,2022-05-16,2608.31,2838.34,2608.31,2740.44,878492.0,0
2694,ETH,2022-05-17,2806.75,2898.67,2598.68,2806.5,1169177.0,1
2695,ETH,2022-05-18,2901.93,2990.45,2455.95,2617.62,290009.0,2
2696,ETH,2022-05-19,2671.85,2671.85,2219.46,2247.28,1298957.0,3
2697,ETH,2022-05-20,2249.24,2368.27,2199.32,2272.74,1258851.0,4
2698,ETH,2022-05-21,2324.27,2519.71,2185.27,2439.37,3155623.0,5
2699,ETH,2022-05-22,2509.96,2509.96,2209.28,2441.61,3067664.0,6
2700,ETH,2022-05-23,2282.81,2520.12,2168.98,2257.29,3300124.0,0
2701,ETH,2022-05-24,2254.81,2516.5,2254.81,2494.56,450585.0,1
2702,ETH,2022-05-25,2465.91,2941.81,2402.71,2598.23,3332611.0,2
2703,ETH,2022-05-26,2634.37,2658.38,2225.22,2303.45,707726.0,3
2704,ETH,2022-05-27,2314.33,2452.02,2213.89,2297.77,1837399.0,4
2705,ETH,2022-05-28,2315.72,2315.72,1921.56,2020.83,638894.0,5
2706,ETH,2022-05-29,2102.75,2180.31,1826.96,1980.53,2477996.0,6
2707,ETH,2022-05-30,2036.08,2052.78,1883.13,2047.75,3849464.0,0
2708,ETH,2022-05-31,1911.95,2147.23,1851.14,2089.23,4307297.0,1
2709,ETH,2022-06-01,2112.89,2185.97,1833.65,2021.86,676832.0,2
2710,ETH,2022-06-02,2104.21,2112.44,1850.06,1954.7,2921554.0,3
2711,ETH,2022-06-03,1990.99,1990.99,1791.93,1880.08,3810596.0,4
2712,ETH,2022-06-04,1798.07,2086.95,1741.87,1946.41,379810.0,5
2713,ETH,2022-06-05,2073.56,2073.56,1785.66,1936.2,1582350.0,6
2714,ETH,2022-06-06,2010.52,2083.68,1825.46,1923.68,339828.0,0
2715,ETH,2022-06-07,1923.92,2283.87,1810.89,2086.9,938415.0,1
2716,ETH,2022-06-08,2033.54,2328.08,2033.54,2161.02,2101299.0,2
2717,ETH,2022-06-09,2041.69,2217.31,2033.87,2102.29,1290447.0,3
2718,ETH,2022-06-10,2095.75,2096.78,1774.27,1898.88,3009952.0,4
2719,ETH,2022-06-11,1985.58,1985.58,1737.45,1864.54,1416118.0,5
2720,ETH,2022-06-12,1825.69,1988.09,1820.7,1879.16,4461691.0,6
2721,ETH,2022-06-13,1875.29,1907.78,1767.04,1860.07,2440607.0,0
2722,ETH,2022-06-14,1818.37,1925.26,1761.8,1836.78,405906.0,1
2723,ETH,2022-06-15,1814.05,1996.43,1671.09,1752.31,1114958.0,2
2724,ETH,2022-06-16,1793.55,1925.56,1685.57,1685.86,796038.0,3
2725,ETH,2022-06-17,1640.19,1766.55,1570.04,1703.51,1124128.0,4
2726,ETH,2022-06-18,1676.0,1815.05,1676.0,1809.75,740394.0,5
2727,ETH,2022-06-19,1855.24,1971.13,1670.74,1828.32,822157.0,6
2728,ETH,2022-06-20,1788.63,1956.06,1731.97,1895.09,1869213.0,0
2729,ETH,2022-06-21,1900.23,1936.48,1669.44,1775.16,2718010.0,1
2730,ETH,2022-06-22,1884.24,1884.24,1650.87,1688.84,2209733.0,2
2731,ETH,2022-06-23,1779.62,2104.97,1737.07,1856.31,2165472.0,3
2732,ETH,2022-06-24,1866.55,1885.78,1632.58,1785.22,788069.0,4
2733,ETH,2022-06-25,1795.97,1948.0,1656.61,1889.78,722738.0,5
2734,ETH,2022-06-26,1962.27,1962.27,1744.96,1847.45,502398.0,6
2735,ETH,2022-06-27,1890.57,1893.4,1700.79,1707.17,9178941.0,0
2736,ETH,2022-06-28,1717.9,1747.54,1577.78,1711.38,2158139.0,1
2737,ETH,2022-06-29,1658.61,1925.77,1620.84,1781.7,935636.0,2
2738,ETH,2022-06-30,1722.23,1825.26,1616.65,1623.66,2487301.0,3
2739,ETH,2022-07-01,1586.32,1612.62,1544.28,1557.27,824133.0,4
2740,ETH,2022-07-02,1613.65,1733.78,1444.38,1697.34,1031568.0,5
2741,ETH,2022-07-03,1721.17,1929.32,1668.66,1754.09,2934013.0,6
2742,ETH,2022-07-04,1793.12,2006.97,1718.78,1870.66,4347555.0,0
2743,ETH,2022-07-05,1800.34,1928.24,1632.36,1808.37,266285.0,1
2744,ETH,2022-07-06,1750.2,1890.31,1713.88,1734.9,1623469.0,2
2745,ETH,2022-07-07,1693.94,1725.04,1522.08,1621.89,846422.0,3
2746,ETH,2022-07-08,1574.41,1790.01,1407.88,1469.14,5412848.0,4
2747,ETH,2022-07-09,1424.96,1673.32,1316.2,1555.14,14594833.0,5
2748,ETH,2022-07-10,1542.32,1596.77,1401.92,1414.65,9111004.0,6
2749,ETH,2022-07-11,1363.02,1508.49,1303.88,1373.14,6391900.0,0
2750,ETH,2022-07-12,1426.47,1464.08,1326.17,1414.58,11105990.0,1
2751,ETH,2022-07-13,1415.4,1453.68,1335.27,1372.86,1042123.0,2
2752,ETH,2022-07-14,1341.41,1511.14,1306.72,1429.32,1527562.0,3
2753,ETH,2022-07-15,1353.11,1477.87,1353.11,1387.06,599483.0,4
2754,ETH,2022-07-16,1437.74,1437.74,1225.82,1227.56,3017060.0,5
2755,ETH,2022-07-17,1188.41,1313.97,1156.29,1236.43,816187.0,6
2756,ETH,2022-07-18,1213.23,1247.9,1136.03,1243.1,1819522.0,0
2757,ETH,2022-07-19,1247.23,1383.24,1247.23,1337.79,2200750.0,1
2758,ETH,2022-07-20,1314.73,1382.72,1173.14,1303.32,761841.0,2
2759,ETH,2022-07-21,1232.34,1323.1,1178.25,1235.12,4039023.0,3
2760,ETH,2022-07-22,1262.12,1354.11,1247.25,1311.86,845269.0,4
2761,ETH,2022-07-23,1419.7,1446.07,1254.37,1325.21,847870.0,5
2762,ETH,2022-07-24,1285.27,1302.23,1153.29,1183.58,5771640.0,6
2763,ETH,2022-07-25,1184.69,1222.78,1017.28,1052.02,672860.0,0
2764,ETH,2022-07-26,1006.97,1099.01,973.44,987.91,2115765.0,1
2765,ETH,2022-07-27,1006.04,1025.73,868.54,876.7,4168950.0,2
2766,ETH,2022-07-28,877.63,877.63,771.43,822.68,814601.0,3
2767,ETH,2022-07-29,825.62,882.4,797.61,831.4,4087198.0,4
2768,ETH,2022-07-30,858.25,942.74,835.93,912.4,4688904.0,5
2769,ETH,2022-07-31,853.57,1068.12,853.57,1047.18,18088411.0,6
2770,ETH,2022-08-01,1018.21,1091.3,978.79,1060.11,1018236.0,0
2771,ETH,2022-08-02,1037.31,1282.5,1033.18,1186.68,1025212.0,1
2772,ETH,2022-08-03,1228.36,1283.59,1143.61,1161.23,2050918.0,2
2773,ETH,2022-08-04,1137.5,1209.9,989.14,1098.44,1469371.0,3
2774,ETH,2022-08-05,1162.14,1285.25,1105.79,1247.54,1733522.0,4
2775,ETH,2022-08-06,1315.65,1315.65,1155.46,1179.68,3613577.0,5
2776,ETH,2022-08-07,1241.17,1241.17,993.25,1109.06,1378632.0,6
2777,ETH,2022-08-08,1151.42,1159.29,984.4,1095.24,1433456.0,0
2778,ETH,2022-08-09,1017.21,1204.43,1017.21,1095.75,1967659.0,1
2779,ETH,2022-08-10,1081.39,1285.92,1081.39,1241.38,1837058.0,2
2780,ETH,2022-08-11,1176.2,1410.87,1176.2,1329.13,1440819.0,3
2781,ETH,2022-08-12,1316.85,1316.85,1125.76,1197.37,1755982.0,4
2782,ETH,2022-08-13,1173.33,1269.7,1173.33,1218.39,3312735.0,5
2783,ETH,2022-08-14,1255.69,1308.2,1186.57,1235.36,377152.0,6
2784,ETH,2022-08-15,1250.99,1354.46,1244.65,1308.94,4211679.0,0
2785,ETH,2022-08-16,1321.34,1345.83,1175.8,1235.54,10705614.0,1
2786,ETH,2022-08-17,1249.47,1327.28,1141.21,1267.53,3765450.0,2
2787,ETH,2022-08-18,1265.27,1378.81,1178.4,1293.03,2771297.0,3
2788,ETH,2022-08-19,1347.35,1347.35,1221.05,1273.05,803940.0,4
2789,ETH,2022-08-20,1309.65,1309.65,1208.23,1223.7,7620521.0,5
2790,ETH,2022-08-21,1201.81,1333.65,1201.81,1290.1,1190232.0,6
2791,ETH,2022-08-22,1241.34,1431.96,1172.69,1350.56,3492373.0,0
2792,ETH,2022-08-23,1350.49,1444.86,1302.87,1444.55,4903840.0,1
2793,ETH,2022-08-24,1403.19,1610.63,1348.48,1516.73,362928.0,2
2794,ETH,2022-08-25,1584.69,1654.75,1462.73,1567.06,3954819.0,3
2795,ETH,2022-08-26,1553.01,1647.9,1411.1,1543.12,1576199.0,4
2796,ETH,2022-08-27,1469.55,1651.69,1428.66,1560.83,12886271.0,5
2797,ETH,2022-08-28,1625.9,1774.1,1363.55,1450.01,965529.0,6
2798,ETH,2022-08-29,1463.2,1537.51,1409.14,1451.8,1204924.0,0
2799,ETH,2022-08-30,1368.11,1492.73,1273.88,1385.88,747934.0,1
2800,ETH,2022-08-31,1400.26,1499.91,1250.53,1375.6,6015567.0,2
2801,ETH,2022-09-01,1387.82,1591.01,1384.49,1438.92,1416278.0,3
2802,ETH,2022-09-02,1451.44,1728.74,1410.64,1560.57,1718748.0,4
2803,ETH,2022-09-03,1526.25,1618.6,1387.55,1404.65,1823936.0,5
2804,ETH,2022-09-04,1376.75,1414.53,1280.84,1394.07,1136550.0,6
2805,ETH,2022-09-05,1335.18,1623.44,1335.18,1588.06,1767165.0,0
2806,ETH,2022-09-06,1547.1,1613.69,1400.55,1402.87,561207.0,1
2807,ETH,2022-09-07,1483.78,1483.78,1260.97,1341.04,826530.0,2
2808,ETH,2022-09-08,1288.45,1390.06,1244.76,1277.95,3475807.0,3
2809,ETH,2022-09-09,1354.39,1364.09,1218.15,1333.98,423876.0,4
2810,ETH,2022-09-10,1414.32,1414.32,1167.24,1269.56,1292324.0,5
2811,ETH,2022-09-11,1280.71,1459.7,1265.83,1302.09,1587817.0,6
2812,ETH,2022-09-12,1342.01,1539.13,1167.65,1416.43,2369096.0,0
2813,ETH,2022-09-13,1398.76,1406.05,1164.11,1261.23,9243003.0,1
2814,ETH,2022-09-14,1280.5,1280.5,1131.98,1205.51,342928.0,2
2815,ETH,2022-09-15,1251.43,1251.43,1102.79,1130.12,275962.0,3
2816,ETH,2022-09-16,1130.82,1172.74,1054.56,1155.1,392885.0,4
2817,ETH,2022-09-17,1142.94,1214.06,1029.84,1112.69,692646.0,5
2818,ETH,2022-09-18,1150.32,1150.32,931.75,1062.74,536476.0,6
2819,ETH,2022-09-19,1058.57,1171.47,1031.4,1142.32,1758097.0,0
2820,ETH,2022-09-20,1129.02,1252.98,1091.16,1236.61,4202823.0,1
2821,ETH,2022-09-21,1209.89,1369.42,1164.76,1335.05,2700760.0,2
2822,ETH,2022-09-22,1310.3,1359.36,1156.15,1263.17,1576502.0,3
2823,ETH,2022-09-23,1279.78,1280.68,1068.69,1156.16,678817.0,4
2824,ETH,2022-09-24,1154.38,1236.31,1108.26,1228.92,1087077.0,5
2825,ETH,2022-09-25,1194.32,1396.17,1194.32,1277.02,1235469.0,6
2826,ETH,2022-09-26,1309.64,1411.6,1199.17,1303.29,3556169.0,0
2827,ETH,2022-09-27,1329.56,1339.45,1208.28,1235.25,8226795.0,1
2828,ETH,2022-09-28,1158.43,1340.65,1158.43,1314.11,6139430.0,2
2829,ETH,2022-09-29,1330.38,1389.7,1283.31,1311.9,944509.0,3
2830,ETH,2022-09-30,1344.08,1464.2,1285.28,1365.39,2487743.0,4
2831,ETH,2022-10-01,1333.97,1484.85,1190.64,1421.45,2677717.0,5
2832,ETH,2022-10-02,1425.35,1425.35,1232.26,1256.83,1163084.0,6
2833,ETH,2022-10-03,1306.63,1410.81,1171.46,1276.0,725163.0,0
2834,ETH,2022-10-04,1269.21,1304.85,1133.99,1243.92,2445625.0,1
2835,ETH,2022-10-05,1215.5,1317.56,1072.84,1273.27,2483498.0,2
2836,ETH,2022-10-06,1307.33,1453.91,1259.15,1372.0,5066588.0,3
2837,ETH,2022-10-07,1466.27,1466.27,1205.99,1291.15,1390396.0,4
2838,ETH,2022-10-08,1310.35,1394.32,1255.03,1375.64,2048537.0,5
2839,ETH,2022-10-09,1383.05,1404.73,1231.49,1284.35,1403132.0,6
2840,ETH,2022-10-10,1261.43,1301.95,1147.42,1182.29,882272.0,0
2841,ETH,2022-10-11,1194.55,1265.8,1071.17,1199.36,2758025.0,1
2842,ETH,2022-10-12,1207.81,1211.75,1053.85,1069.51,1095671.0,2
2843,ETH,2022-10-13,1047.97,1200.63,921.55,971.41,3654788.0,3
2844,ETH,2022-10-14,951.94,1002.33,846.88,931.53,2746605.0,4
2845,ETH,2022-10-15,912.61,1018.5,899.74,939.78,1140617.0,5
2846,ETH,2022-10-16,949.02,978.63,859.7,900.61,1239343.0,6
2847,ETH,2022-10-17,881.23,941.38,863.82,889.68,409878.0,0
2848,ETH,2022-10-18,926.92,926.92,823.57,892.36,380150.0,1
2849,ETH,2022-10-19,895.27,1016.19,886.01,1002.34,2325121.0,2
2850,ETH,2022-10-20,1011.48,1030.49,943.25,989.75,544175.0,3
2851,ETH,2022-10-21,995.11,1117.24,957.64,1024.61,551757.0,4
2852,ETH,2022-10-22,1053.97,1083.36,957.24,1037.12,513726.0,5
2853,ETH,2022-10-23,1010.81,1081.76,904.91,971.41,666492.0,6
2854,ETH,2022-10-24,964.3,1045.85,916.18,982.09,6507895.0,0
2855,ETH,2022-10-25,975.09,1028.02,961.82,989.11,1800258.0,1
2856,ETH,2022-10-26,999.52,1053.18,931.83,1012.12,3019526.0,2
2857,ETH,2022-10-27,1012.34,1083.62,944.05,1052.72,684826.0,3
2858,ETH,2022-10-28,1037.11,1154.31,984.42,1133.3,3569395.0,4
2859,ETH,2022-10-29,1149.21,1211.55,1001.83,1089.36,1504729.0,5
2860,ETH,2022-10-30,1123.14,1133.54,1014.46,1111.93,669688.0,6
2861,ETH,2022-10-31,1081.43,1212.39,1081.43,1121.27,599458.0,0
2862,ETH,2022-11-01,1087.95,1220.72,1045.48,1209.22,1144145.0,1
2863,ETH,2022-11-02,1203.94,1413.37,1203.94,1292.62,1422112.0,2
2864,ETH,2022-11-03,1324.91,1346.29,1084.78,1248.61,1454664.0,3
2865,ETH,2022-11-04,1210.51,1401.09,1210.51,1327.95,1661860.0,4
2866,ETH,2022-11-05,1291.61,1538.47,1270.78,1485.79,2009144.0,5
2867,ETH,2022-11-06,1495.86,1735.81,1384.54,1712.02,9698088.0,6
2868,ETH,2022-11-07,1734.24,1799.61,1530.57,1729.08,1863069.0,0
2869,ETH,2022-11-08,1737.39,1847.83,1597.12,1664.09,346302.0,1
2870,ETH,2022-11-09,1703.16,1837.93,1622.31,1742.86,476907.0,2
2871,ETH,2022-11-10,1793.04,1906.5,1671.62,1809.72,4720005.0,3
2872,ETH,2022-11-11,1757.04,1863.64,1750.7,1824.78,2058185.0,4
2873,ETH,2022-11-12,1791.72,1914.28,1770.92,1884.59,431160.0,5
2874,ETH,2022-11-13,1923.12,2069.8,1820.71,1965.57,4056085.0,6
2875,ETH,2022-11-14,1906.86,1907.91,1638.5,1792.93,3072259.0,0
2876,ETH,2022-11-15,1913.17,1955.74,1683.21,1814.78,2924245.0,1
2877,ETH,2022-11-16,1829.87,2029.24,1734.55,1859.18,2503588.0,2
2878,ETH,2022-11-17,1844.63,1971.16,1792.36,1918.71,3327498.0,3
2879,ETH,2022-11-18,2036.42,2038.67,1841.03,1952.85,2273485.0,4
2880,ETH,2022-11-19,1972.11,2031.24,1835.82,1868.86,3271213.0,5
2881,ETH,2022-11-20,1841.42,1960.9,1813.42,1863.68,1998818.0,6
2882,ETH,2022-11-21,1898.97,1905.95,1745.94,1832.56,2047719.0,0
2883,ETH,2022-11-22,1821.98,1931.97,1726.28,1845.63,1521634.0,1
2884,ETH,2022-11-23,1858.25,1972.28,1771.7,1944.38,2156951.0,2
2885,ETH,2022-11-24,1981.08,2064.19,1860.11,2049.64,1985564.0,3
2886,ETH,2022-11-25,2059.32,2248.47,1989.04,2154.26,3502776.0,4
2887,ETH,2022-11-26,2135.51,2312.11,2056.37,2153.43,12304724.0,5
2888,ETH,2022-11-27,2069.52,2180.87,1885.21,2083.03,1111535.0,6
2889,ETH,2022-11-28,2042.45,2207.16,1999.27,2117.87,1403434.0,0
2890,ETH,2022-11-29,2044.02,2236.48,1978.75,2067.42,2143896.0,1
2891,ETH,2022-11-30,2188.66,2356.51,2153.48,2283.75,1741382.0,2
2892,ETH,2022-12-01,2256.17,2397.5,2062.89,2188.58,1374131.0,3
2893,ETH,2022-12-02,2188.11,2291.97,2043.46,2142.15,4619657.0,4
2894,ETH,2022-12-03,2145.83,2231.41,1987.44,2189.68,1112242.0,5
2895,ETH,2022-12-04,2109.56,2251.85,1863.63,2135.83,636953.0,6
2896,ETH,2022-12-05,2211.79,2509.08,1922.17,2288.47,462678.0,0
2897,ETH,2022-12-06,2284.42,2495.39,2180.4,2312.2,383225.0,1
2898,ETH,2022-12-07,2150.91,2403.05,2038.44,2073.02,1418901.0,2
2899,ETH,2022-12-08,2068.94,2223.13,1998.3,2105.65,1876924.0,3
2900,ETH,2022-12-09,1984.23,2034.41,1900.3,2029.68,3134730.0,4
2901,ETH,2022-12-10,2032.14,2089.97,1955.43,2085.61,870387.0,5
2902,ETH,2022-12-11,2092.22,2344.6,2037.31,2251.38,1739652.0,6
2903,ETH,2022-12-12,2234.65,2405.19,2094.18,2383.07,394662.0,0
2904,ETH,2022-12-13,2462.49,2566.53,2270.81,2332.36,949703.0,1
2905,ETH,2022-12-14,2204.48,2350.3,2125.2,2299.81,14246348.0,2
2906,ETH,2022-12-15,2304.7,2637.95,2299.76,2524.17,1887067.0,3
2907,ETH,2022-12-16,2504.74,2751.55,2448.0,2582.33,5452379.0,4
2908,ETH,2022-12-17,2482.47,2745.96,2441.43,2490.61,2870326.0,5
2909,ETH,2022-12-18,2401.81,2550.21,2232.56,2314.2,299524.0,6
2910,ETH,2022-12-19,2139.69,2471.69,2103.19,2416.51,671380.0,0
2911,ETH,2022-12-20,2411.45,2411.45,2232.6,2285.56,1332258.0,1
2912,ETH,2022-12-21,2310.2,2668.06,2090.71,2148.72,1470149.0,2
2913,ETH,2022-12-22,2255.63,2265.93,2012.33,2079.25,3867144.0,3
2914,ETH,2022-12-23,2175.8,2175.8,1917.5,1987.3,2022483.0,4
2915,ETH,2022-12-24,1940.77,2008.39,1660.51,1720.55,1103519.0,5
2916,ETH,2022-12-25,1812.41,1812.41,1515.52,1527.26,648023.0,6
2917,ETH,2022-12-26,1545.74,1673.94,1441.45,1595.67,12965355.0,0
2918,ETH,2022-12-27,1509.86,1700.0,1403.49,1623.68,185768.0,1
2919,ETH,2022-12-28,1661.27,1772.2,1418.97,1722.22,1781315.0,2
2920,ETH,2022-12-29,1727.51,1760.74,1447.32,1610.22,2846099.0,3
2921,ETH,2022-12-30,1618.87,1710.54,1333.49,1394.43,1044183.0,4
2922,ETH,2022-12-31,1415.64,1485.02,1298.86,1328.74,1110065.0,5
2923,ETH,2023-01-01,1336.9,1336.9,1139.7,1262.67,3542243.0,6
2924,ETH,2023-01-02,1243.26,1388.84,1162.02,1317.04,1517968.0,0
2925,ETH,2023-01-03,1290.28,1382.2,1106.47,1216.56,513991.0,1
2926,ETH,2023-01-04,1160.45,1244.18,1086.97,1158.88,3296691.0,2
2927,ETH,2023-01-05,1137.62,1148.81,944.49,956.27,4293587.0,3
2928,ETH,2023-01-06,916.69,1058.64,916.69,1037.14,475247.0,4
2929,ETH,2023-01-07,1048.24,1151.58,994.42,1109.71,2130285.0,5
2930,ETH,2023-01-08,1136.42,1179.25,1011.11,1082.4,2678160.0,6
2931,ETH,2023-01-09,1075.46,1108.21,1025.05,1101.28,1422750.0,0
2932,ETH,2023-01-10,1119.63,1156.16,999.1,1080.74,4955950.0,1
2933,ETH,2023-01-11,1102.24,1233.08,1050.09,1101.92,1415220.0,2
2934,ETH,2023-01-12,1115.61,1234.96,1019.66,1127.09,569387.0,3
2935,ETH,2023-01-13,1091.48,1159.71,1071.57,1154.27,925452.0,4
2936,ETH,2023-01-14,1141.15,1284.61,1077.54,1082.97,6811348.0,5
2937,ETH,2023-01-15,1107.03,1186.63,1056.55,1079.35,2459728.0,6
2938,ETH,2023-01-16,1072.59,1194.54,1072.59,1148.97,6199923.0,0
2939,ETH,2023-01-17,1146.0,1264.27,1128.98,1151.41,427513.0,1
2940,ETH,2023-01-18,1120.05,1224.78,1061.8,1076.19,1363434.0,2
2941,ETH,2023-01-19,1143.9,1143.9,1008.14,1011.57,304125.0,3
2942,ETH,2023-01-20,1021.55,1077.88,873.59,1018.54,908218.0,4
2943,ETH,2023-01-21,1063.26,1101.57,1000.79,1085.33,3151781.0,5
2944,ETH,2023-01-22,1104.93,1115.2,964.93,986.12,3119378.0,6
2945,ETH,2023-01-23,1009.36,1035.14,887.8,929.65,1242769.0,0
2946,ETH,2023-01-24,949.94,1054.53,896.21,1002.18,667616.0,1
2947,ETH,2023-01-25,997.92,1110.84,929.11,1051.84,676766.0,2
2948,ETH,2023-01-26,1070.35,1105.23,920.39,950.99,901840.0,3
2949,ETH,2023-01-27,982.17,982.17,832.93,921.32,508601.0,4
2950,ETH,2023-01-28,911.11,975.69,867.39,903.56,544749.0,5
2951,ETH,2023-01-29,835.74,999.73,786.66,840.45,1628958.0,6
2952,ETH,2023-01-30,794.11,827.53,711.53,814.64,2627562.0,0
2953,ETH,2023-01-31,834.54,899.19,762.84,881.43,675098.0,1
2954,ETH,2023-02-01,897.27,935.46,818.27,929.29,849548.0,2
2955,ETH,2023-02-02,919.8,1087.21,892.83,932.24,1410434.0,3
2956,ETH,2023-02-03,952.9,957.92,865.44,956.81,1557163.0,4
2957,ETH,2023-02-04,1019.15,1019.15,871.71,885.85,187296.0,5
2958,ETH,2023-02-05,913.51,1016.49,878.0,924.25,959409.0,6
2959,ETH,2023-02-06,950.94,1054.61,881.11,934.94,540817.0,0
