,Symbol,Timestamp,Open,High,Low,Close,Volume
2365,ETH,2021-06-22,5715.36,6118.48,5552.83,5836.54,5147331.0
2366,ETH,2021-06-23,5940.68,6234.53,5712.38,5914.73,1528347.0
2367,ETH,2021-06-24,5741.31,6290.01,5426.22,6255.75,2425691.0
2368,ETH,2021-06-25,6104.79,6830.95,6104.79,6675.6,1795877.0
2371,ETH,2021-06-28,7794.97,8378.13,7463.16,8304.13,2828629.0
2372,ETH,2021-06-29,8218.4,9796.91,8159.17,8597.17,429447.0
2373,ETH,2021-06-30,8920.19,8920.19,8057.31,8341.17,1616815.0
2374,ETH,2021-07-01,8689.45,9511.89,7427.43,8333.97,773514.0
2375,ETH,2021-07-02,8402.25,8539.78,7665.1,8147.54,1785881.0
2378,ETH,2021-07-05,7392.77,7392.77,6252.28,6540.93,1358396.0
2379,ETH,2021-07-06,6676.16,6676.16,5822.11,6119.84,226037.0
2380,ETH,2021-07-07,6018.13,6356.78,5466.56,5687.8,657158.0
2381,ETH,2021-07-08,5467.53,6390.29,5467.53,6002.09,986655.0
2382,ETH,2021-07-09,5993.42,6625.68,5827.78,6517.86,2600265.0
2385,ETH,2021-07-12,5984.69,6512.47,5833.13,5988.5,467760.0
2386,ETH,2021-07-13,6083.68,6501.41,5651.45,5989.66,1070803.0
2387,ETH,2021-07-14,6210.31,6210.31,5096.92,5207.78,3632405.0
2388,ETH,2021-07-15,5062.28,5220.39,5000.42,5114.84,8897949.0
2389,ETH,2021-07-16,5116.35,5473.57,4755.85,5180.36,14489958.0
2392,ETH,2021-07-19,5477.89,5870.45,5258.74,5697.14,2259523.0
2393,ETH,2021-07-20,5763.99,6089.49,5561.67,5942.61,481174.0
2394,ETH,2021-07-21,6128.48,6128.48,5374.7,5553.23,461678.0
2395,ETH,2021-07-22,5442.2,5674.08,5121.69,5309.37,424170.0
2396,ETH,2021-07-23,5283.78,5705.51,5074.67,5653.27,1993939.0
2399,ETH,2021-07-26,4727.3,5286.56,4727.3,5041.97,2430093.0
2400,ETH,2021-07-27,4727.48,5090.02,4655.78,4799.72,1210421.0
2401,ETH,2021-07-28,4878.12,4878.12,4428.85,4556.94,3319866.0
2402,ETH,2021-07-29,4602.12,4602.12,3837.31,3972.86,2898777.0
2403,ETH,2021-07-30,3990.64,3990.64,3499.69,3565.94,5382225.0
2406,ETH,2021-08-02,3207.4,3578.23,3148.35,3404.43,1240672.0
2407,ETH,2021-08-03,3481.92,3675.38,3303.16,3409.25,1201105.0
2408,ETH,2021-08-04,3376.56,3617.04,3281.15,3448.01,1078416.0
2409,ETH,2021-08-05,3565.74,3703.43,3090.5,3167.85,405817.0
2410,ETH,2021-08-06,3119.28,3119.28,2738.6,2844.48,2115295.0
2413,ETH,2021-08-09,3432.76,3432.76,3023.32,3332.38,1591685.0
2414,ETH,2021-08-10,3387.09,3835.95,3387.09,3492.9,1475209.0
2415,ETH,2021-08-11,3451.61,3463.75,2995.61,3264.51,7106102.0
2416,ETH,2021-08-12,3341.85,3680.1,3109.18,3349.67,1384165.0
2417,ETH,2021-08-13,3364.29,3933.97,3364.29,3834.48,1384552.0
2420,ETH,2021-08-16,4044.26,4291.84,3624.6,4083.87,7421586.0
2421,ETH,2021-08-17,3691.87,4190.18,3691.87,3929.84,5968254.0
2422,ETH,2021-08-18,3695.31,4164.57,3688.56,3707.21,2320058.0
2423,ETH,2021-08-19,3754.05,4446.49,3652.41,4367.15,1098258.0
2424,ETH,2021-08-20,4402.75,4848.45,4335.32,4366.72,972435.0
2427,ETH,2021-08-23,4532.87,4623.49,4094.17,4260.51,2366394.0
2428,ETH,2021-08-24,4065.84,4473.52,4065.84,4362.38,1607743.0
2429,ETH,2021-08-25,4365.33,4597.22,4080.26,4284.45,804217.0
2430,ETH,2021-08-26,4141.61,4719.1,4140.01,4598.6,4685390.0
2431,ETH,2021-08-27,4650.46,4927.37,4397.59,4464.5,1799047.0
2434,ETH,2021-08-30,5035.78,5489.74,4946.31,4999.44,2091983.0
2435,ETH,2021-08-31,4978.1,5686.82,4978.1,5224.18,3468577.0
2436,ETH,2021-09-01,5150.96,5537.05,4700.51,5312.51,6787982.0
2437,ETH,2021-09-02,5107.84,5432.74,4824.56,5103.63,1255110.0
2438,ETH,2021-09-03,5074.13,5446.04,4631.55,4923.38,1575090.0
2441,ETH,2021-09-06,4510.89,4778.65,4271.56,4639.5,3127131.0
2442,ETH,2021-09-07,4726.54,4906.99,4555.8,4815.08,2824544.0
2443,ETH,2021-09-08,4806.78,5033.09,4611.35,4997.9,760789.0
2444,ETH,2021-09-09,5011.59,6155.21,5011.59,6145.69,1435974.0
2445,ETH,2021-09-10,6332.5,6469.35,5685.24,6068.55,7096095.0
2448,ETH,2021-09-13,5500.01,5891.58,4938.12,5245.46,1177225.0
2449,ETH,2021-09-14,5143.21,5736.35,4572.69,5292.14,1156061.0
2450,ETH,2021-09-15,5114.91,5640.97,4978.33,5308.89,3021022.0
2451,ETH,2021-09-16,5233.82,5620.16,4993.88,5443.06,346371.0
2452,ETH,2021-09-17,5493.73,5648.54,5049.43,5588.44,929960.0
2455,ETH,2021-09-20,5206.62,6002.03,4969.24,5571.06,1713376.0
2456,ETH,2021-09-21,5714.33,5831.67,5053.96,5704.78,1137523.0
2457,ETH,2021-09-22,5767.29,6141.07,5531.48,6088.72,778124.0
2458,ETH,2021-09-23,5991.27,6683.52,5991.27,6682.61,1899830.0
2459,ETH,2021-09-24,6919.63,7052.05,6322.54,6966.71,1669230.0
2462,ETH,2021-09-27,6800.43,7568.65,6603.49,7135.55,689966.0
2463,ETH,2021-09-28,7529.74,7529.74,6199.32,6844.88,1439982.0
2464,ETH,2021-09-29,6518.93,7304.5,6505.84,6953.9,1865153.0
2465,ETH,2021-09-30,6989.4,6989.4,6192.07,6373.38,12934735.0
2466,ETH,2021-10-01,6674.32,7249.7,5975.66,6833.78,2366211.0
2469,ETH,2021-10-04,7541.95,8012.65,7005.32,7546.89,462229.0
2470,ETH,2021-10-05,7666.75,8376.38,7252.52,7429.44,553530.0
2471,ETH,2021-10-06,7287.74,7402.64,6694.71,7090.55,588622.0
2472,ETH,2021-10-07,7134.61,7447.81,6684.2,6833.97,1039834.0
2473,ETH,2021-10-08,6314.35,7656.17,6314.35,6877.56,4664469.0
2476,ETH,2021-10-11,7686.62,8390.09,7635.81,8059.1,48288138.0
2477,ETH,2021-10-12,7800.48,8731.57,7765.98,8436.0,1463565.0
2478,ETH,2021-10-13,8850.85,8850.85,7496.77,7600.56,1262197.0
2479,ETH,2021-10-14,7629.96,8581.95,7386.36,7552.91,3808765.0
2480,ETH,2021-10-15,7214.71,7497.05,6898.97,6996.3,1238717.0
2483,ETH,2021-10-18,6553.29,7210.32,5983.85,6539.36,1509052.0
2484,ETH,2021-10-19,6485.56,7058.74,6288.36,6447.48,923971.0
2485,ETH,2021-10-20,6772.19,6948.09,5851.81,6501.98,3136992.0
2486,ETH,2021-10-21,6293.17,6660.13,5995.16,6119.4,672012.0
2487,ETH,2021-10-22,6169.4,6520.04,5558.27,6038.26,907628.0
2490,ETH,2021-10-25,5511.42,5976.05,4888.97,5409.53,1519188.0
2491,ETH,2021-10-26,5451.58,5451.58,4406.99,4862.51,1174879.0
2492,ETH,2021-10-27,4886.97,5171.11,4815.21,4980.15,494551.0
2493,ETH,2021-10-28,4772.79,5468.9,4772.79,5224.25,2748453.0
2494,ETH,2021-10-29,5208.61,5549.72,4916.06,5050.46,981244.0
2497,ETH,2021-11-01,5083.02,5551.76,5083.02,5318.37,502924.0
2498,ETH,2021-11-02,5403.92,5599.31,5159.85,5528.0,1031193.0
2499,ETH,2021-11-03,5742.88,6282.18,5585.58,6212.3,1117118.0
2500,ETH,2021-11-04,6352.41,6352.41,5556.6,5667.32,6477237.0
2501,ETH,2021-11-05,5527.22,5607.93,5166.87,5417.39,4100200.0
2504,ETH,2021-11-08,4821.13,5233.24,4486.39,4940.81,842127.0
2505,ETH,2021-11-09,4799.16,4849.82,4426.95,4508.88,1969240.0
2506,ETH,2021-11-10,4446.48,4563.95,4235.78,4397.96,1941911.0
2507,ETH,2021-11-11,4352.77,4764.64,4098.92,4735.1,1062372.0
2508,ETH,2021-11-12,4527.3,4985.9,4507.39,4556.1,402547.0
2511,ETH,2021-11-15,5018.55,5636.24,4658.71,5263.24,1472138.0
2512,ETH,2021-11-16,5445.2,5643.8,4727.17,5559.52,4669718.0
2513,ETH,2021-11-17,5557.95,6007.58,5328.35,5583.88,7631348.0
2514,ETH,2021-11-18,5518.08,5683.28,5210.82,5456.04,7867808.0
2515,ETH,2021-11-19,5460.58,6182.62,5368.14,6014.38,1026932.0
2518,ETH,2021-11-22,5778.98,6171.46,5493.68,5586.78,545651.0
2519,ETH,2021-11-23,5368.3,5931.84,5354.19,5732.77,3503264.0
2520,ETH,2021-11-24,5852.26,7181.0,5566.46,5998.4,1293505.0
2521,ETH,2021-11-25,6015.88,6260.87,5467.78,5875.1,1092818.0
2522,ETH,2021-11-26,6025.26,6025.26,5116.6,5278.49,5919952.0
2525,ETH,2021-11-29,5086.06,5219.58,4904.72,5078.28,2009818.0
2526,ETH,2021-11-30,5310.5,5609.36,5104.71,5157.22,1316719.0
2527,ETH,2021-12-01,5112.34,5300.83,4536.88,5076.12,1969964.0
2528,ETH,2021-12-02,5115.04,5228.76,4684.66,4891.61,1465054.0
2529,ETH,2021-12-03,4679.09,4896.6,3962.16,4402.77,903021.0
2532,ETH,2021-12-06,3988.42,4367.12,3981.39,4113.19,376815.0
2533,ETH,2021-12-07,4043.46,4198.74,3861.56,4056.78,1984696.0
2534,ETH,2021-12-08,4358.35,4527.85,3895.11,4130.33,3617594.0
2535,ETH,2021-12-09,4133.89,4309.96,3911.2,4227.17,802502.0
2536,ETH,2021-12-10,4178.84,4460.04,4069.63,4262.2,738229.0
2539,ETH,2021-12-13,3707.66,4304.84,3555.62,4077.4,2082420.0
2540,ETH,2021-12-14,4050.26,4262.08,3448.9,3855.95,1187118.0
2541,ETH,2021-12-15,3891.13,4832.02,3809.95,4061.66,1238224.0
2542,ETH,2021-12-16,4151.54,4194.44,3701.87,3833.98,1235758.0
2543,ETH,2021-12-17,3963.48,3963.48,3698.59,3748.14,1097325.0
2546,ETH,2021-12-20,3900.99,4385.7,3723.42,4072.46,1320791.0
2547,ETH,2021-12-21,3892.9,4396.14,3762.73,4115.53,517215.0
2548,ETH,2021-12-22,4119.52,4465.53,3940.03,4438.62,1339778.0
2549,ETH,2021-12-23,4299.06,5064.34,4299.06,4819.44,784044.0
2550,ETH,2021-12-24,4580.0,5409.65,4580.0,5016.08,3383329.0
2553,ETH,2021-12-27,5338.42,5876.65,5331.84,5565.83,4422317.0
2554,ETH,2021-12-28,5560.34,6062.62,5000.55,5509.03,2948402.0
2555,ETH,2021-12-29,5726.47,5983.55,5146.95,5982.05,605637.0
2556,ETH,2021-12-30,5749.44,6013.68,5457.75,5875.98,4086633.0
2557,ETH,2021-12-31,5974.11,6257.55,5271.5,6037.94,3417714.0
2560,ETH,2022-01-03,5761.37,6246.69,5657.44,5736.77,2858555.0
2561,ETH,2022-01-04,5504.51,6577.88,5098.7,5643.68,1475045.0
2562,ETH,2022-01-05,5707.72,5707.72,5178.33,5350.45,291505.0
2563,ETH,2022-01-06,5144.77,5809.48,5144.77,5395.88,3559071.0
2564,ETH,2022-01-07,5322.11,5434.16,4822.2,5080.53,3053323.0
2567,ETH,2022-01-10,5051.93,5465.62,4939.74,5334.36,460686.0
2568,ETH,2022-01-11,5220.46,5793.26,4656.72,5194.71,1706850.0
2569,ETH,2022-01-12,5258.45,5644.85,5015.93,5561.02,344437.0
2570,ETH,2022-01-13,5586.43,5609.78,4897.73,5146.2,592354.0
2571,ETH,2022-01-14,5094.23,5658.0,5094.23,5445.09,1638731.0
2574,ETH,2022-01-17,5102.75,5780.6,5102.75,5666.25,1786810.0
2575,ETH,2022-01-18,5095.1,6438.4,5095.1,6233.83,1496510.0
2576,ETH,2022-01-19,5915.44,6378.73,5815.68,6164.29,1255114.0
2577,ETH,2022-01-20,6494.85,6494.85,5612.77,6071.57,3593125.0
2578,ETH,2022-01-21,5803.27,7005.31,5196.84,6275.3,360892.0
2581,ETH,2022-01-24,4665.38,5166.71,4665.38,5158.02,1662652.0
2582,ETH,2022-01-25,4853.45,5365.56,4796.84,4914.58,3426980.0
2583,ETH,2022-01-26,5090.26,5493.37,4679.01,4918.16,2439919.0
2584,ETH,2022-01-27,5006.34,5312.59,4961.84,5262.76,1843600.0
2585,ETH,2022-01-28,5477.39,5477.39,4483.15,4817.8,1603919.0
2588,ETH,2022-01-31,5615.71,5615.71,4780.63,4786.26,433604.0
2589,ETH,2022-02-01,4599.76,5084.57,4485.55,4642.81,5975905.0
2590,ETH,2022-02-02,4843.51,4843.51,4332.83,4413.68,2623923.0
2591,ETH,2022-02-03,4328.49,4709.01,4226.85,4643.05,488456.0
2592,ETH,2022-02-04,4618.5,4770.96,4329.13,4462.87,4670700.0
2595,ETH,2022-02-07,4418.12,4739.66,4013.42,4180.66,671400.0
2596,ETH,2022-02-08,4320.21,4320.21,3702.86,4043.13,834873.0
2597,ETH,2022-02-09,3959.15,4400.84,3739.41,4162.21,1169449.0
2598,ETH,2022-02-10,4017.39,4299.93,3672.63,4023.81,696577.0
2599,ETH,2022-02-11,3843.65,4167.05,3715.67,4050.22,876707.0
2602,ETH,2022-02-14,3747.74,3936.43,3635.08,3707.02,2689313.0
2603,ETH,2022-02-15,3671.0,3671.0,3215.06,3223.66,1430047.0
2604,ETH,2022-02-16,3199.67,3513.03,2861.66,3184.13,1529547.0
2605,ETH,2022-02-17,3143.97,3484.8,2984.36,3291.92,1883526.0
2606,ETH,2022-02-18,3322.66,3346.71,2849.1,3052.42,1124027.0
2609,ETH,2022-02-21,3608.18,3982.23,3547.75,3804.27,1684331.0
2610,ETH,2022-02-22,3782.85,4010.25,3272.31,3473.87,2363587.0
2611,ETH,2022-02-23,3394.38,3536.25,3022.28,3429.3,4679876.0
2612,ETH,2022-02-24,3526.45,3569.89,3156.05,3236.51,578635.0
2613,ETH,2022-02-25,3048.37,3472.62,3048.37,3141.27,775097.0
2616,ETH,2022-02-28,2593.59,2972.5,2583.4,2665.51,437361.0
2617,ETH,2022-03-01,2754.63,2984.07,2549.68,2591.51,1092804.0
2618,ETH,2022-03-02,2634.72,2806.8,2405.52,2479.52,2476716.0
2619,ETH,2022-03-03,2533.02,2607.58,2162.35,2462.8,787179.0
2620,ETH,2022-03-04,2396.47,2560.53,2171.4,2283.34,3777683.0
2623,ETH,2022-03-07,2429.78,2437.13,2233.06,2301.14,3633820.0
2624,ETH,2022-03-08,2242.36,2611.32,2221.12,2414.64,6197272.0
2625,ETH,2022-03-09,2361.94,2838.97,2361.94,2789.8,1565104.0
2626,ETH,2022-03-10,2762.89,3039.0,2755.97,2911.88,1722047.0
2627,ETH,2022-03-11,2979.41,3246.99,2743.24,3151.79,2169367.0
2630,ETH,2022-03-14,3406.03,3483.91,3167.9,3197.92,358288.0
2631,ETH,2022-03-15,3080.14,3274.52,3012.48,3135.86,309928.0
2632,ETH,2022-03-16,3161.52,3584.74,3078.53,3270.64,5830795.0
2633,ETH,2022-03-17,3270.3,3672.59,3145.92,3630.56,5356443.0
2634,ETH,2022-03-18,3710.05,4063.5,3622.44,3772.36,1117265.0
2637,ETH,2022-03-21,3448.76,4427.78,3448.76,4104.11,519367.0
2638,ETH,2022-03-22,4143.2,4810.01,4087.84,4520.55,882864.0
2639,ETH,2022-03-23,4546.84,5374.62,4546.84,4961.12,1291329.0
2640,ETH,2022-03-24,4963.73,5098.97,4943.84,5087.38,906736.0
2641,ETH,2022-03-25,5010.42,5633.56,4317.34,4576.03,1705152.0
2644,ETH,2022-03-28,4591.48,4985.14,4305.47,4373.79,156775.0
2645,ETH,2022-03-29,4356.11,4679.03,4164.81,4443.21,1330105.0
2646,ETH,2022-03-30,4672.79,4746.71,4184.65,4482.4,962819.0
2647,ETH,2022-03-31,4629.61,4934.38,4451.51,4646.02,1311768.0
2648,ETH,2022-04-01,4689.52,5465.67,4536.84,5181.64,1874328.0
2651,ETH,2022-04-04,4464.66,4736.21,3840.79,4163.09,5068168.0
2652,ETH,2022-04-05,4160.14,4821.9,4124.4,4591.0,1220550.0
2653,ETH,2022-04-06,4750.66,4750.66,4154.25,4529.59,866656.0
2654,ETH,2022-04-07,4616.69,4616.69,3802.02,4402.41,2750285.0
2655,ETH,2022-04-08,4216.6,4935.4,4180.26,4625.4,1826409.0
2658,ETH,2022-04-11,4452.58,4452.58,3913.47,3988.58,3100279.0
2659,ETH,2022-04-12,4049.21,4192.3,3852.44,3897.84,799126.0
2660,ETH,2022-04-13,3897.38,4240.87,3735.65,4046.34,1020692.0
2661,ETH,2022-04-14,4002.81,4488.54,3593.08,4181.08,817908.0
2662,ETH,2022-04-15,4022.95,4360.18,3985.12,4036.55,327035.0
2665,ETH,2022-04-18,3825.19,3894.96,3235.2,3377.68,2171048.0
2666,ETH,2022-04-19,3332.96,3707.74,3154.88,3485.88,5668363.0
2667,ETH,2022-04-20,3470.38,3644.31,2701.95,3139.82,2105267.0
2668,ETH,2022-04-21,3056.48,3186.93,2976.54,3040.63,2837474.0
2669,ETH,2022-04-22,2950.77,2981.4,2436.61,2625.55,1387998.0
2672,ETH,2022-04-25,2450.96,2754.66,2427.49,2629.37,978205.0
2673,ETH,2022-04-26,2616.1,2784.02,2566.57,2732.6,7653874.0
2674,ETH,2022-04-27,2707.48,2828.71,2489.18,2764.05,1046760.0
2675,ETH,2022-04-28,2718.69,3162.47,2536.48,2972.41,1364916.0
2676,ETH,2022-04-29,2936.29,3318.78,2874.24,3132.32,3710010.0
2679,ETH,2022-05-02,2982.36,3260.78,2915.61,3187.25,1526221.0
2680,ETH,2022-05-03,3015.04,3361.66,2974.41,3178.19,4126345.0
2681,ETH,2022-05-04,3173.67,3371.64,3140.13,3248.31,4723810.0
2682,ETH,2022-05-05,3289.27,3461.56,3250.1,3447.53,596174.0
2683,ETH,2022-05-06,3751.71,3751.71,2877.48,3154.14,1854589.0
2686,ETH,2022-05-09,2995.9,3090.39,2727.48,2887.17,1576739.0
2687,ETH,2022-05-10,2883.97,3026.75,2685.45,2715.59,1478287.0
2688,ETH,2022-05-11,2848.17,3061.84,2710.31,3058.04,3961966.0
2689,ETH,2022-05-12,3076.96,3231.31,2823.61,2985.14,3796131.0
2690,ETH,2022-05-13,3122.61,3122.61,2614.99,3061.83,1025684.0
2693,ETH,2022-05-16,2608.31,2838.34,2608.31,2740.44,878492.0
2694,ETH,2022-05-17,2806.75,2898.67,2598.68,2806.5,1169177.0
2695,ETH,2022-05-18,2901.93,2990.45,2455.95,2617.62,290009.0
2696,ETH,2022-05-19,2671.85,2671.85,2219.46,2247.28,1298957.0
2697,ETH,2022-05-20,2249.24,2368.27,2199.32,2272.74,1258851.0
2700,ETH,2022-05-23,2282.81,2520.12,2168.98,2257.29,3300124.0
2701,ETH,2022-05-24,2254.81,2516.5,2254.81,2494.56,450585.0
2702,ETH,2022-05-25,2465.91,2941.81,2402.71,2598.23,3332611.0
2703,ETH,2022-05-26,2634.37,2658.38,2225.22,2303.45,707726.0
2704,ETH,2022-05-27,2314.33,2452.02,2213.89,2297.77,1837399.0
2707,ETH,2022-05-30,2036.08,2052.78,1883.13,2047.75,3849464.0
2708,ETH,2022-05-31,1911.95,2147.23,1851.14,2089.23,4307297.0
2709,ETH,2022-06-01,2112.89,2185.97,1833.65,2021.86,676832.0
2710,ETH,2022-06-02,2104.21,2112.44,1850.06,1954.7,2921554.0
2711,ETH,2022-06-03,1990.99,1990.99,1791.93,1880.08,3810596.0
2714,ETH,2022-06-06,2010.52,2083.68,1825.46,1923.68,339828.0
2715,ETH,2022-06-07,1923.92,2283.87,1810.89,2086.9,938415.0
2716,ETH,2022-06-08,2033.54,2328.08,2033.54,2161.02,2101299.0
2717,ETH,2022-06-09,2041.69,2217.31,2033.87,2102.29,1290447.0
2718,ETH,2022-06-10,2095.75,2096.78,1774.27,1898.88,3009952.0
2721,ETH,2022-06-13,1875.29,1907.78,1767.04,1860.07,2440607.0
2722,ETH,2022-06-14,1818.37,1925.26,1761.8,1836.78,405906.0
2723,ETH,2022-06-15,1814.05,1996.43,1671.09,1752.31,1114958.0
2724,ETH,2022-06-16,1793.55,1925.56,1685.57,1685.86,796038.0
2725,ETH,2022-06-17,1640.19,1766.55,1570.04,1703.51,1124128.0
2728,ETH,2022-06-20,1788.63,1956.06,1731.97,1895.09,1869213.0
2729,ETH,2022-06-21,1900.23,1936.48,1669.44,1775.16,2718010.0
2730,ETH,2022-06-22,1884.24,1884.24,1650.87,1688.84,2209733.0
2731,ETH,2022-06-23,1779.62,2104.97,1737.07,1856.31,2165472.0
2732,ETH,2022-06-24,1866.55,1885.78,1632.58,1785.22,788069.0
2735,ETH,2022-06-27,1890.57,1893.4,1700.79,1707.17,9178941.0
2736,ETH,2022-06-28,1717.9,1747.54,1577.78,1711.38,2158139.0
2737,ETH,2022-06-29,1658.61,1925.77,1620.84,1781.7,935636.0
2738,ETH,2022-06-30,1722.23,1825.26,1616.65,1623.66,2487301.0
2739,ETH,2022-07-01,1586.32,1612.62,1544.28,1557.27,824133.0
2742,ETH,2022-07-04,1793.12,2006.97,1718.78,1870.66,4347555.0
2743,ETH,2022-07-05,1800.34,1928.24,1632.36,1808.37,266285.0
2744,ETH,2022-07-06,1750.2,1890.31,1713.88,1734.9,1623469.0
2745,ETH,2022-07-07,1693.94,1725.04,1522.08,1621.89,846422.0
2746,ETH,2022-07-08,1574.41,1790.01,1407.88,1469.14,5412848.0
2749,ETH,2022-07-11,1363.02,1508.49,1303.88,1373.14,6391900.0
2750,ETH,2022-07-12,1426.47,1464.08,1326.17,1414.58,11105990.0
2751,ETH,2022-07-13,1415.4,1453.68,1335.27,1372.86,1042123.0
2752,ETH,2022-07-14,1341.41,1511.14,1306.72,1429.32,1527562.0
2753,ETH,2022-07-15,1353.11,1477.87,1353.11,1387.06,599483.0
2756,ETH,2022-07-18,1213.23,1247.9,1136.03,1243.1,1819522.0
2757,ETH,2022-07-19,1247.23,1383.24,1247.23,1337.79,2200750.0
2758,ETH,2022-07-20,1314.73,1382.72,1173.14,1303.32,761841.0
2759,ETH,2022-07-21,1232.34,1323.1,1178.25,1235.12,4039023.0
2760,ETH,2022-07-22,1262.12,1354.11,1247.25,1311.86,845269.0
2763,ETH,2022-07-25,1184.69,1222.78,1017.28,1052.02,672860.0
2764,ETH,2022-07-26,1006.97,1099.01,973.44,987.91,2115765.0
2765,ETH,2022-07-27,1006.04,1025.73,868.54,876.7,4168950.0
2766,ETH,2022-07-28,877.63,877.63,771.43,822.68,814601.0
2767,ETH,2022-07-29,825.62,882.4,797.61,831.4,4087198.0
2770,ETH,2022-08-01,1018.21,1091.3,978.79,1060.11,1018236.0
2771,ETH,2022-08-02,1037.31,1282.5,1033.18,1186.68,1025212.0
2772,ETH,2022-08-03,1228.36,1283.59,1143.61,1161.23,2050918.0
2773,ETH,2022-08-04,1137.5,1209.9,989.14,1098.44,1469371.0
2774,ETH,2022-08-05,1162.14,1285.25,1105.79,1247.54,1733522.0
2777,ETH,2022-08-08,1151.42,1159.29,984.4,1095.24,1433456.0
2778,ETH,2022-08-09,1017.21,1204.43,1017.21,1095.75,1967659.0
2779,ETH,2022-08-10,1081.39,1285.92,1081.39,1241.38,1837058.0
2780,ETH,2022-08-11,1176.2,1410.87,1176.2,1329.13,1440819.0
2781,ETH,2022-08-12,1316.85,1316.85,1125.76,1197.37,1755982.0
2784,ETH,2022-08-15,1250.99,1354.46,1244.65,1308.94,4211679.0
2785,ETH,2022-08-16,1321.34,1345.83,1175.8,1235.54,10705614.0
2786,ETH,2022-08-17,1249.47,1327.28,1141.21,1267.53,3765450.0
2787,ETH,2022-08-18,1265.27,1378.81,1178.4,1293.03,2771297.0
2788,ETH,2022-08-19,1347.35,1347.35,1221.05,1273.05,803940.0
2791,ETH,2022-08-22,1241.34,1431.96,1172.69,1350.56,3492373.0
2792,ETH,2022-08-23,1350.49,1444.86,1302.87,1444.55,4903840.0
2793,ETH,2022-08-24,1403.19,1610.63,1348.48,1516.73,362928.0
2794,ETH,2022-08-25,1584.69,1654.75,1462.73,1567.06,3954819.0
2795,ETH,2022-08-26,1553.01,1647.9,1411.1,1543.12,1576199.0
2798,ETH,2022-08-29,1463.2,1537.51,1409.14,1451.8,1204924.0
2799,ETH,2022-08-30,1368.11,1492.73,1273.88,1385.88,747934.0
2800,ETH,2022-08-31,1400.26,1499.91,1250.53,1375.6,6015567.0
2801,ETH,2022-09-01,1387.82,1591.01,1384.49,1438.92,1416278.0
2802,ETH,2022-09-02,1451.44,1728.74,1410.64,1560.57,1718748.0
2805,ETH,2022-09-05,1335.18,1623.44,1335.18,1588.06,1767165.0
2806,ETH,2022-09-06,1547.1,1613.69,1400.55,1402.87,561207.0
2807,ETH,2022-09-07,1483.78,1483.78,1260.97,1341.04,826530.0
2808,ETH,2022-09-08,1288.45,1390.06,1244.76,1277.95,3475807.0
2809,ETH,2022-09-09,1354.39,1364.09,1218.15,1333.98,423876.0
2812,ETH,2022-09-12,1342.01,1539.13,1167.65,1416.43,2369096.0
2813,ETH,2022-09-13,1398.76,1406.05,1164.11,1261.23,9243003.0
2814,ETH,2022-09-14,1280.5,1280.5,1131.98,1205.51,342928.0
2815,ETH,2022-09-15,1251.43,1251.43,1102.79,1130.12,275962.0
2816,ETH,2022-09-16,1130.82,1172.74,1054.56,1155.1,392885.0
2819,ETH,2022-09-19,1058.57,1171.47,1031.4,1142.32,1758097.0
2820,ETH,2022-09-20,1129.02,1252.98,1091.16,1236.61,4202823.0
2821,ETH,2022-09-21,1209.89,1369.42,1164.76,1335.05,2700760.0
2822,ETH,2022-09-22,1310.3,1359.36,1156.15,1263.17,1576502.0
2823,ETH,2022-09-23,1279.78,1280.68,1068.69,1156.16,678817.0
2826,ETH,2022-09-26,1309.64,1411.6,1199.17,1303.29,3556169.0
2827,ETH,2022-09-27,1329.56,1339.45,1208.28,1235.25,8226795.0
2828,ETH,2022-09-28,1158.43,1340.65,1158.43,1314.11,6139430.0
2829,ETH,2022-09-29,1330.38,1389.7,1283.31,1311.9,944509.0
2830,ETH,2022-09-30,1344.08,1464.2,1285.28,1365.39,2487743.0
2833,ETH,2022-10-03,1306.63,1410.81,1171.46,1276.0,725163.0
2834,ETH,2022-10-04,1269.21,1304.85,1133.99,1243.92,2445625.0
2835,ETH,2022-10-05,1215.5,1317.56,1072.84,1273.27,2483498.0
2836,ETH,2022-10-06,1307.33,1453.91,1259.15,1372.0,5066588.0
2837,ETH,2022-10-07,1466.27,1466.27,1205.99,1291.15,1390396.0
2840,ETH,2022-10-10,1261.43,1301.95,1147.42,1182.29,882272.0
2841,ETH,2022-10-11,1194.55,1265.8,1071.17,1199.36,2758025.0
2842,ETH,2022-10-12,1207.81,1211.75,1053.85,1069.51,1095671.0
2843,ETH,2022-10-13,1047.97,1200.63,921.55,971.41,3654788.0
2844,ETH,2022-10-14,951.94,1002.33,846.88,931.53,2746605.0
2847,ETH,2022-10-17,881.23,941.38,863.82,889.68,409878.0
2848,ETH,2022-10-18,926.92,926.92,823.57,892.36,380150.0
2849,ETH,2022-10-19,895.27,1016.19,886.01,1002.34,2325121.0
2850,ETH,2022-10-20,1011.48,1030.49,943.25,989.75,544175.0
2851,ETH,2022-10-21,995.11,1117.24,957.64,1024.61,551757.0
2854,ETH,2022-10-24,964.3,1045.85,916.18,982.09,6507895.0
2855,ETH,2022-10-25,975.09,1028.02,961.82,989.11,1800258.0
2856,ETH,2022-10-26,999.52,1053.18,931.83,1012.12,3019526.0
