Datetime,STOCK_AA,STOCK_ACM,STOCK_AMD,STOCK_FLR,STOCK_LMT,STOCK_MDU,STOCK_NVDA,STOCK_PLTR,STOCK_PWR,STOCK_QCOM,STOCK_RS,STOCK_RTX,CRYPTO_BTC,CRYPTO_ETH,CRYPTO_SOL
2022-09-02,73.89,153.75,42.51,71.82,384.32,13.55,168.2,142.1,172.82,151.63,227.23,137.44,143564.15,1560.57,106.03
2022-09-03,74.025,151.60500000000002,43.65,72.12,392.66999999999996,13.515,170.01,140.20999999999998,173.04,151.885,229.435,137.055,137878.88,1404.65,106.72
2022-09-04,74.025,151.60500000000002,43.65,72.12,392.66999999999996,13.515,170.01,140.20999999999998,173.04,151.885,229.435,137.055,137324.01,1394.07,106.76
2022-09-05,74.16,149.46,44.79,72.42,401.02,13.48,171.82,138.32,173.26,152.14,231.64,136.67,130048.13,1588.06,110.45
2022-09-06,72.83,151.84,44.63,71.01,406.19,13.45,172.28,135.33,167.76,150.54,235.44,137.02,127150.93,1402.87,115.38
2022-09-07,75.11,156.57,43.41,72.07,404.4,13.28,171.97,130.0,176.1,149.91,227.4,137.47,126976.75,1341.04,114.98
2022-09-08,76.48,152.82,43.48,72.73,415.11,13.28,173.09,127.08,171.54,152.04,226.82,139.33,127256.34,1277.95,116.02
2022-09-09,77.78,155.43,43.74,72.32,417.8,13.2,174.47,125.21,167.64,154.88,233.46,140.75,126536.91,1333.98,107.33
2022-09-10,78.53,155.4,43.010000000000005,71.63499999999999,410.46500000000003,13.165,172.935,129.1,168.515,155.595,233.445,140.42000000000002,121471.48,1269.56,108.0
2022-09-11,78.53,155.4,43.010000000000005,71.63499999999999,410.46500000000003,13.165,172.935,129.1,168.515,155.595,233.445,140.42000000000002,127298.05,1302.09,108.57
2022-09-12,79.28,155.37,42.28,70.95,403.13,13.13,171.4,132.99,169.39,156.31,233.43,140.09,129112.21,1416.43,105.95
2022-09-13,79.6,153.27,42.95,72.22,396.81,13.15,177.0,127.63,167.76,165.02,232.74,139.32,127681.77,1261.23,105.03
2022-09-14,76.41,142.75,43.38,73.0,383.86,13.22,176.24,133.44,165.23,166.38,229.07,141.32,122127.06,1205.51,104.32
2022-09-15,78.79,148.21,42.97,73.59,392.79,13.3,175.98,132.01,160.89,162.18,229.79,141.86,125399.89,1130.12,105.12
2022-09-16,78.58,149.06,42.52,76.12,377.72,13.34,176.18,131.95,156.68,160.75,223.9,141.26,116179.64,1155.1,102.21
2022-09-17,78.38,151.535,42.905,75.42500000000001,396.33000000000004,13.34,175.445,134.73,160.63,158.815,222.765,141.39499999999998,116145.85,1112.69,101.31
2022-09-18,78.38,151.535,42.905,75.42500000000001,396.33000000000004,13.34,175.445,134.73,160.63,158.815,222.765,141.39499999999998,112555.3,1062.74,102.74
2022-09-19,78.18,154.01,43.29,74.73,414.94,13.34,174.71,137.51,164.58,156.88,221.63,141.53,109446.12,1142.32,104.77
2022-09-20,75.78,156.02,43.91,75.91,418.78,13.14,178.42,141.66,170.99,156.07,223.88,139.51,101912.94,1236.61,107.48
2022-09-21,78.68,158.41,44.69,75.49,413.9,13.06,178.31,138.5,170.99,155.33,223.36,138.57,96388.57,1335.05,104.69
2022-09-22,77.28,157.94,47.61,74.5,406.15,12.87,178.23,141.99,174.93,155.42,227.28,141.63,99571.12,1263.17,100.53
2022-09-23,75.16,150.73,45.98,72.94,407.57,12.76,178.09,134.64,175.33,154.77,231.72,139.64,105465.58,1156.16,98.77
2022-09-24,75.12,151.32999999999998,46.055,72.02,408.19,12.780000000000001,177.38,136.105,176.83,153.82999999999998,232.275,139.90499999999997,105858.25,1228.92,95.87
2022-09-25,75.12,151.32999999999998,46.055,72.02,408.19,12.780000000000001,177.38,136.105,176.83,153.82999999999998,232.275,139.90499999999997,106591.19,1277.02,92.66
2022-09-26,75.08,151.93,46.13,71.1,408.81,12.8,176.67,137.57,178.33,152.89,232.83,140.17,104778.63,1303.29,90.54
2022-09-27,73.89,158.48,46.08,72.99,406.93,12.73,176.57,139.12,176.52,156.44,229.2,141.34,104518.99,1235.25,94.51
2022-09-28,72.69,157.08,46.65,70.65,409.25,12.94,173.96,134.94,172.16,156.44,226.52,143.34,106771.43,1314.11,97.5
2022-09-29,71.15,163.87,49.63,71.5,411.6,13.11,175.39,126.09,170.49,149.58,226.44,143.37,110723.22,1311.9,100.78
2022-09-30,72.29,156.93,47.63,69.85,426.87,12.96,173.75,127.22,176.49,149.29,222.85,140.89,111991.45,1365.39,103.14
2022-10-01,72.93,156.02,47.795,69.005,419.76,12.915,172.66500000000002,125.72,175.60000000000002,149.82999999999998,222.255,140.71499999999997,112548.58,1421.45,102.6
2022-10-02,72.93,156.02,47.795,69.005,419.76,12.915,172.66500000000002,125.72,175.60000000000002,149.82999999999998,222.255,140.71499999999997,110428.44,1256.83,101.28
2022-10-03,73.57,155.11,47.96,68.16,412.65,12.87,171.58,124.22,174.71,150.37,221.66,140.54,111064.67,1276.0,106.92
2022-10-04,72.09,150.57,49.16,67.8,407.29,13.02,174.19,122.65,175.34,150.92,223.6,140.57,106815.39,1243.92,101.11
2022-10-05,72.89,156.13,48.78,69.32,402.22,12.78,174.13,120.65,169.74,148.69,224.64,140.64,111360.41,1273.27,103.62
2022-10-06,74.88,152.14,48.52,67.9,405.93,12.96,173.83,120.05,163.46,147.23,223.65,136.81,113311.84,1372.0,99.86
2022-10-07,77.52,154.34,48.59,67.34,403.53,12.95,175.34,117.32,164.84,150.83,219.57,141.28,113817.57,1291.15,99.69
2022-10-08,78.91499999999999,153.63,48.18000000000001,67.58500000000001,415.26,12.925,176.78,118.04499999999999,165.82999999999998,150.395,222.23,142.26,115904.4,1375.64,104.37
2022-10-09,78.91499999999999,153.63,48.18000000000001,67.58500000000001,415.26,12.925,176.78,118.04499999999999,165.82999999999998,150.395,222.23,142.26,112139.0,1284.35,102.37
2022-10-10,80.31,152.92,47.77,67.83,426.99,12.9,178.22,118.77,166.82,149.96,224.89,143.24,109444.13,1182.29,101.86
2022-10-11,79.64,161.85,48.14,66.0,415.41,12.71,179.01,115.49,167.36,148.78,231.69,144.08,106595.35,1199.36,105.5
2022-10-12,79.37,169.91,48.66,67.62,399.3,12.72,175.25,117.75,176.46,147.82,226.94,143.27,109958.49,1069.51,109.91
2022-10-13,79.25,165.75,47.62,67.16,415.17,12.75,177.29,119.65,172.87,151.4,228.18,142.32,110081.89,971.41,109.23
2022-10-14,80.18,154.89,49.69,67.34,406.26,12.72,177.15,122.41,173.69,147.15,226.71,145.69,111091.54,931.53,110.06
2022-10-15,81.95500000000001,154.19,48.735,67.935,408.22,12.655000000000001,177.865,120.955,172.20999999999998,148.46,228.805,144.505,113217.84,939.78,114.51
2022-10-16,81.95500000000001,154.19,48.735,67.935,408.22,12.655000000000001,177.865,120.955,172.20999999999998,148.46,228.805,144.505,118013.52,900.61,110.55
2022-10-17,83.73,153.49,47.78,68.53,410.18,12.59,178.58,119.5,170.73,149.77,230.9,143.32,118356.75,889.68,110.96
2022-10-18,85.28,147.46,47.71,70.47,413.13,12.63,178.22,122.1,164.77,148.89,230.71,142.18,119569.1,892.36,106.55
2022-10-19,84.87,143.84,46.4,67.39,416.16,13.0,178.12,124.45,165.57,147.74,231.34,139.74,116585.52,1002.34,104.11
2022-10-20,80.06,147.04,45.66,69.97,416.65,12.95,179.82,126.05,165.66,150.67,230.04,140.16,112494.43,989.75,106.69
2022-10-21,76.53,150.06,48.61,71.29,406.93,12.82,174.87,124.22,167.78,148.55,226.1,140.44,112193.61,1024.61,100.1
2022-10-22,76.355,151.91500000000002,48.815,71.56,404.71500000000003,12.795,174.84,124.375,167.14,146.615,226.0,140.10500000000002,109814.03,1037.12,98.65
2022-10-23,76.355,151.91500000000002,48.815,71.56,404.71500000000003,12.795,174.84,124.375,167.14,146.615,226.0,140.10500000000002,108051.37,971.41,94.35
2022-10-24,76.18,153.77,49.02,71.83,402.5,12.77,174.81,124.53,166.5,144.68,225.9,139.77,111035.6,982.09,94.68
2022-10-25,78.23,155.68,49.74,72.21,405.07,12.84,175.35,124.25,166.07,147.16,231.29,139.41,111928.21,989.11,92.01
2022-10-26,80.44,154.37,50.61,70.14,412.51,12.93,177.14,124.28,169.55,150.08,224.61,138.91,119861.74,1012.12,91.44
2022-10-27,80.98,156.74,51.93,72.12,403.51,13.13,178.35,127.89,168.15,153.42,225.79,138.69,120745.04,1052.72,92.63
2022-10-28,83.4,154.45,52.12,72.13,408.46,13.1,178.14,125.55,172.26,159.15,227.11,138.42,122562.12,1133.3,92.87
2022-10-29,82.515,154.365,51.29,71.91499999999999,405.66499999999996,13.11,175.825,127.305,170.14499999999998,159.435,228.265,138.785,126625.08,1089.36,88.96
2022-10-30,82.515,154.365,51.29,71.91499999999999,405.66499999999996,13.11,175.825,127.305,170.14499999999998,159.435,228.265,138.785,124454.63,1111.93,92.19
2022-10-31,81.63,154.28,50.46,71.7,402.87,13.12,173.51,129.06,168.03,159.72,229.42,139.15,127314.65,1121.27,86.53
2022-11-01,78.48,152.96,51.99,72.17,407.66,13.35,174.36,130.92,173.87,156.2,221.75,139.88,119953.86,1209.22,82.91
2022-11-02,78.96,152.88,49.98,69.9,389.46,13.05,174.64,132.33,168.23,156.12,218.36,138.79,122265.69,1292.62,83.92
2022-11-03,77.66,159.82,50.33,71.34,380.03,13.07,173.93,130.56,171.48,158.63,218.74,137.68,125508.36,1248.61,80.89
2022-11-04,76.27,163.02,51.88,71.69,402.1,13.08,174.4,120.59,172.08,157.78,226.02,137.23,122946.58,1327.95,81.95
2022-11-05,78.505,158.32999999999998,50.775000000000006,71.345,402.59000000000003,13.2,174.85500000000002,122.285,171.32,158.54000000000002,225.15,136.45999999999998,119520.89,1485.79,83.81
2022-11-06,78.505,158.32999999999998,50.775000000000006,71.345,402.59000000000003,13.2,174.85500000000002,122.285,171.32,158.54000000000002,225.15,136.45999999999998,122062.35,1712.02,85.5
2022-11-07,80.74,153.64,49.67,71.0,403.08,13.32,175.31,123.98,170.56,159.3,224.28,135.69,125721.53,1729.08,89.21
2022-11-08,80.66,156.78,51.24,70.26,409.56,13.24,175.88,123.7,171.18,162.06,223.65,137.78,118357.75,1664.09,87.94
2022-11-09,78.77,154.65,50.92,70.43,403.24,13.01,177.13,121.83,175.8,161.77,225.16,137.96,117993.69,1742.86,89.83
2022-11-10,77.56,157.41,51.69,69.96,402.74,13.03,177.79,122.31,175.28,166.46,223.63,139.57,113408.22,1809.72,86.49
2022-11-11,79.48,163.79,52.23,70.23,404.32,12.93,176.2,118.95,185.04,162.49,227.74,138.63,117228.48,1824.78,87.1
2022-11-12,80.03,160.11,51.72,69.81,403.83500000000004,12.975,175.22,115.875,188.235,166.555,228.03500000000003,140.10500000000002,111804.01,1884.59,89.82
2022-11-13,80.03,160.11,51.72,69.81,403.83500000000004,12.975,175.22,115.875,188.235,166.555,228.03500000000003,140.10500000000002,109832.18,1965.57,89.11
2022-11-14,80.58,156.43,51.21,69.39,403.35,13.02,174.24,112.8,191.43,170.62,228.33,141.58,112822.4,1792.93,85.15
2022-11-15,75.64,156.13,53.18,69.67,402.68,12.99,174.45,114.33,190.14,166.19,233.04,140.46,109885.05,1814.78,83.22
2022-11-16,76.91,155.66,54.04,69.28,390.74,13.08,176.35,112.77,185.9,170.3,230.23,139.68,110512.89,1859.18,82.4
2022-11-17,79.99,159.72,55.19,68.65,416.33,13.0,179.62,115.18,179.83,168.65,231.23,140.17,116523.69,1918.71,79.3
2022-11-18,77.49,159.26,54.08,68.21,404.57,12.82,181.34,119.32,170.17,166.03,228.15,141.53,117546.6,1952.85,81.14
2022-11-19,76.97,161.865,53.45,68.28,413.28,12.74,179.84,117.805,171.66,162.33499999999998,230.03,141.015,117649.91,1868.86,77.79
2022-11-20,76.97,161.865,53.45,68.28,413.28,12.74,179.84,117.805,171.66,162.33499999999998,230.03,141.015,112932.1,1863.68,76.65
2022-11-21,76.45,164.47,52.82,68.35,421.99,12.66,178.34,116.29,173.15,158.64,231.91,140.5,117953.47,1832.56,74.68
2022-11-22,74.99,168.92,52.65,67.82,414.96,12.45,177.44,118.48,171.83,159.37,236.54,141.54,115138.91,1845.63,73.89
2022-11-23,79.23,164.8,52.48,66.65,427.53,12.54,177.15,118.81,168.57,158.05,234.29,143.59,120824.18,1944.38,74.65
2022-11-24,79.1,161.49,50.88,66.59,410.77,12.47,176.75,114.26,166.82,162.82,231.84,144.18,122837.82,2049.64,73.82
2022-11-25,79.12,156.07,51.32,68.43,404.25,12.39,178.07,116.85,162.29,168.84,235.96,144.76,123577.76,2154.26,72.48
2022-11-26,78.0,153.82999999999998,51.31,68.0,397.47,12.42,177.27499999999998,117.235,163.515,166.18,235.52,144.665,132359.42,2153.43,74.41
2022-11-27,78.0,153.82999999999998,51.31,68.0,397.47,12.42,177.27499999999998,117.235,163.515,166.18,235.52,144.665,129422.48,2083.03,71.26
2022-11-28,76.88,151.59,51.3,67.57,390.69,12.45,176.48,117.62,164.74,163.52,235.08,144.57,136528.31,2117.87,68.84
2022-11-29,74.55,145.51,50.57,67.34,397.29,12.18,175.24,121.38,168.68,154.61,233.94,143.88,134951.57,2067.42,67.66
2022-11-30,76.83,143.62,50.47,67.8,395.51,12.23,176.96,117.03,161.45,153.84,231.56,143.64,131842.46,2283.75,65.06
2022-12-01,74.64,148.85,49.94,67.55,414.97,12.26,176.5,116.79,167.27,151.8,228.36,144.19,126128.19,2188.58,64.32
2022-12-02,75.43,155.85,48.53,67.55,399.54,12.35,176.79,122.16,166.29,152.73,228.98,143.87,122115.02,2142.15,64.85
2022-12-03,77.49000000000001,156.29500000000002,49.260000000000005,68.445,401.65999999999997,12.34,176.99,121.88,165.76,154.285,232.415,143.19,121957.93,2189.68,62.3
2022-12-04,77.49000000000001,156.29500000000002,49.260000000000005,68.445,401.65999999999997,12.34,176.99,121.88,165.76,154.285,232.415,143.19,122445.55,2135.83,61.54
2022-12-05,79.55,156.74,49.99,69.34,403.78,12.33,177.19,121.6,165.23,155.84,235.85,142.51,117766.27,2288.47,58.22
2022-12-06,77.67,158.83,50.05,68.52,406.19,12.35,177.0,117.42,166.46,161.59,235.32,143.99,119380.13,2312.2,59.18
2022-12-07,79.44,161.91,49.57,69.12,400.68,12.41,175.81,122.42,165.87,159.14,234.09,144.8,121808.21,2073.02,62.47
2022-12-08,79.43,157.21,47.95,70.85,400.59,12.2,179.13,122.34,162.69,159.04,232.39,149.0,119144.71,2105.65,63.01
2022-12-09,81.72,166.21,47.09,72.01,400.29,12.11,179.34,120.06,166.42,158.87,235.04,150.06,118339.8,2029.68,61.7
2022-12-10,82.03,165.22500000000002,46.375,71.4,396.045,12.09,180.54000000000002,121.13499999999999,163.79,155.995,235.33499999999998,149.94,115834.69,2085.61,63.35
2022-12-11,82.03,165.22500000000002,46.375,71.4,396.045,12.09,180.54000000000002,121.13499999999999,163.79,155.995,235.33499999999998,149.94,114374.32,2251.38,65.26
2022-12-12,82.34,164.24,45.66,70.79,391.8,12.07,181.74,122.21,161.16,153.12,235.63,149.82,108945.75,2383.07,62.54
2022-12-13,83.72,162.14,46.02,70.94,390.57,11.84,176.83,118.51,159.45,154.19,235.34,149.01,106949.89,2332.36,62.35
2022-12-14,84.05,163.89,44.61,70.09,392.18,11.67,178.15,119.86,167.38,156.1,237.27,146.78,108376.68,2299.81,62.22
2022-12-15,82.54,167.04,43.37,71.0,401.11,11.66,176.86,119.71,170.09,158.5,235.61,145.44,103268.74,2524.17,63.03
2022-12-16,80.95,160.65,44.56,70.96,397.79,11.72,176.06,116.27,178.05,157.84,238.85,144.54,106398.33,2582.33,61.81
2022-12-17,80.535,161.68,44.269999999999996,71.055,394.96000000000004,11.695,177.06,115.66,180.395,157.925,237.115,146.11,104744.63,2490.61,61.98
2022-12-18,80.535,161.68,44.269999999999996,71.055,394.96000000000004,11.695,177.06,115.66,180.395,157.925,237.115,146.11,100424.92,2314.2,62.79
2022-12-19,80.12,162.71,43.98,71.15,392.13,11.67,178.06,115.05,182.74,158.01,235.38,147.68,95470.02,2416.51,61.55
2022-12-20,80.72,165.19,43.96,70.22,409.44,11.69,179.03,116.82,179.82,161.51,235.1,149.11,98364.16,2285.56,57.55
2022-12-21,82.89,167.34,45.93,69.48,405.14,11.53,175.4,115.72,177.89,161.84,235.06,147.44,95802.13,2148.72,56.73
2022-12-22,83.18,165.74,46.62,69.5,408.95,11.69,175.7,112.22,175.33,167.24,231.38,150.08,94411.08,2079.25,58.78
2022-12-23,85.68,168.83,48.17,69.79,404.89,11.73,172.78,113.01,166.91,170.78,231.04,151.14,92627.29,1987.3,58.84
2022-12-24,85.015,168.34500000000003,47.32,69.70500000000001,399.92499999999995,11.79,174.135,113.42,165.69,167.825,231.32,150.385,89694.57,1720.55,60.79
2022-12-25,85.015,168.34500000000003,47.32,69.70500000000001,399.92499999999995,11.79,174.135,113.42,165.69,167.825,231.32,150.385,88826.76,1527.26,61.94
2022-12-26,84.35,167.86,46.47,69.62,394.96,11.85,175.49,113.83,164.47,164.87,231.6,149.63,93119.88,1595.67,62.24
2022-12-27,86.66,169.73,47.89,70.05,399.13,11.88,175.84,112.55,163.23,163.51,232.24,150.16,94944.18,1623.68,61.55
2022-12-28,82.33,166.1,46.77,70.01,401.88,12.16,177.33,112.62,164.0,162.1,232.18,149.01,92987.8,1722.22,60.51
2022-12-29,80.64,163.6,45.26,69.55,395.3,12.03,178.3,116.87,165.72,155.6,232.24,147.88,90331.97,1610.22,62.02
2022-12-30,83.56,161.82,45.49,71.28,401.95,11.85,177.78,116.7,162.6,156.15,230.96,148.16,87559.21,1394.43,65.09
2022-12-31,84.285,163.475,46.144999999999996,70.63499999999999,411.395,11.774999999999999,177.865,119.33,164.89999999999998,156.335,232.91000000000003,148.385,90596.74,1328.74,65.51
2023-01-01,84.285,163.475,46.144999999999996,70.63499999999999,411.395,11.774999999999999,177.865,119.33,164.89999999999998,156.335,232.91000000000003,148.385,93039.95,1262.67,66.71
2023-01-02,85.01,165.13,46.8,69.99,420.84,11.7,177.95,121.96,167.2,156.52,234.86,148.61,98430.31,1317.04,68.0
2023-01-03,81.12,166.22,46.83,68.78,403.94,11.74,175.73,118.24,167.96,158.46,232.91,149.86,98146.69,1216.56,70.58
2023-01-04,82.18,157.7,47.12,70.87,391.12,11.85,175.55,115.57,163.49,156.51,230.56,149.73,95094.09,1158.88,66.4
2023-01-05,82.3,152.27,44.43,71.13,394.9,11.91,175.74,115.8,168.91,157.31,231.3,146.26,89298.67,956.27,67.39
2023-01-06,80.88,151.39,43.01,70.73,381.03,11.67,178.52,116.31,165.71,159.4,230.82,147.57,94352.43,1037.14,65.63
2023-01-07,81.69999999999999,148.57,43.084999999999994,70.15,387.44,11.615,177.98000000000002,117.745,162.515,160.47500000000002,229.925,147.595,91327.32,1109.71,69.14
2023-01-08,81.69999999999999,148.57,43.084999999999994,70.15,387.44,11.615,177.98000000000002,117.745,162.515,160.47500000000002,229.925,147.595,93712.04,1082.4,68.52
2023-01-09,82.52,145.75,43.16,69.57,393.85,11.56,177.44,119.18,159.32,161.55,229.03,147.62,90780.08,1101.28,65.29
2023-01-10,84.02,147.75,44.91,69.36,388.5,11.79,174.88,117.41,163.16,159.29,233.75,147.54,88889.76,1080.74,66.12
2023-01-11,82.41,151.87,46.16,68.92,375.93,11.89,176.58,117.6,163.78,159.8,230.21,149.33,88981.22,1101.92,67.72
2023-01-12,83.63,152.27,45.49,71.42,386.29,11.71,175.82,115.57,163.24,155.92,228.58,150.5,90828.1,1127.09,68.46
2023-01-13,86.92,154.67,46.14,72.5,401.45,11.64,173.59,113.36,172.53,154.37,233.53,150.87,92986.16,1154.27,64.54
2023-01-14,86.99000000000001,155.795,46.24,72.31,401.69,11.7,173.175,113.89,170.14,154.72,232.1,151.5,91166.72,1082.97,63.06
2023-01-15,86.99000000000001,155.795,46.24,72.31,401.69,11.7,173.175,113.89,170.14,154.72,232.1,151.5,92326.21,1079.35,66.61
2023-01-16,87.06,156.92,46.34,72.12,401.93,11.76,172.76,114.42,167.75,155.07,230.67,152.13,90481.52,1148.97,67.27
2023-01-17,85.27,154.41,47.51,72.48,410.79,11.87,172.21,113.14,160.79,152.41,235.95,149.94,90886.5,1151.41,69.39
2023-01-18,87.95,159.05,45.99,70.54,406.37,11.69,172.41,115.49,157.61,147.84,235.67,148.47,92129.01,1076.19,66.88
2023-01-19,84.59,154.83,47.02,70.96,398.96,11.89,174.33,115.1,156.21,146.8,236.39,151.18,95472.53,1011.57,67.45
2023-01-20,85.57,155.26,45.61,69.93,393.67,12.04,174.76,113.11,155.9,146.03,235.14,148.09,94622.3,1018.54,66.96
2023-01-21,85.615,153.44,45.739999999999995,70.22,401.495,12.125,175.375,112.72999999999999,157.715,144.89499999999998,233.56,147.54500000000002,94219.54,1085.33,66.52
2023-01-22,85.615,153.44,45.739999999999995,70.22,401.495,12.125,175.375,112.72999999999999,157.715,144.89499999999998,233.56,147.54500000000002,90209.74,986.12,70.55
2023-01-23,85.66,151.62,45.87,70.51,409.32,12.21,175.99,112.35,159.53,143.76,231.98,147.0,89695.2,929.65,71.22
2023-01-24,90.36,149.99,46.07,71.38,396.02,12.2,175.33,117.59,166.06,147.25,235.01,147.62,87743.76,1002.18,72.46
2023-01-25,91.05,150.22,45.79,72.26,396.31,11.94,177.18,121.41,166.97,148.98,228.93,148.24,89727.37,1051.84,71.82
2023-01-26,89.06,146.72,46.69,72.79,398.34,11.75,173.25,119.95,167.47,156.07,229.54,151.4,89698.66,950.99,66.84
2023-01-27,84.56,144.15,45.76,72.27,393.61,11.59,176.13,117.07,160.57,154.96,232.4,150.4,89174.84,921.32,66.36
2023-01-28,83.555,143.185,46.43,72.41999999999999,395.635,11.665,176.755,115.245,156.24,152.395,233.125,149.84,86306.23,903.56,66.3
2023-01-29,83.555,143.185,46.43,72.41999999999999,395.635,11.665,176.755,115.245,156.24,152.395,233.125,149.84,85020.51,840.45,65.4
2023-01-30,82.55,142.22,47.1,72.57,397.66,11.74,177.38,113.42,151.91,149.83,233.85,149.28,83964.42,814.64,65.2
2023-01-31,81.23,145.81,48.43,73.18,396.5,11.77,176.39,112.61,152.69,150.76,228.93,148.55,79983.75,881.43,64.59
2023-02-01,82.09,149.15,48.66,73.96,383.55,11.6,172.41,108.93,149.78,151.1,230.57,151.06,78675.68,929.29,64.01
2023-02-02,79.48,155.46,46.49,72.21,368.36,11.75,174.68,108.51,151.34,149.67,230.05,149.96,78681.55,932.24,63.33
2023-02-03,84.7,149.15,47.55,73.6,370.18,11.74,171.01,109.82,153.34,147.02,236.88,151.06,80419.29,956.81,67.2
2023-02-04,85.28999999999999,149.57999999999998,47.695,72.835,374.07,11.645,171.855,109.26499999999999,155.01999999999998,147.755,236.035,150.805,81092.1,885.85,65.25
2023-02-05,85.28999999999999,149.57999999999998,47.695,72.835,374.07,11.645,171.855,109.26499999999999,155.01999999999998,147.755,236.035,150.805,80330.87,924.25,67.18
2023-02-06,85.88,150.01,47.84,72.07,377.96,11.55,172.7,108.71,156.7,148.49,235.19,150.55,79098.96,934.94,65.84
2023-02-07,88.41,152.98,47.07,73.1,388.68,11.59,171.87,109.05,162.53,151.54,230.89,149.89,77136.79,976.17,64.52
2023-02-08,86.92,152.44,46.48,72.46,411.71,11.48,173.15,110.0,163.51,149.03,235.14,147.29,75960.43,931.77,60.77
2023-02-09,89.32,151.99,46.88,72.35,397.28,11.5,171.74,107.46,164.36,145.33,233.77,147.26,77890.77,1004.07,60.59
2023-02-10,85.7,145.53,45.55,72.17,395.6,11.54,171.67,106.53,169.07,147.44,231.75,148.17,73413.64,1022.63,62.66
2023-02-11,85.245,143.70999999999998,45.709999999999994,72.28999999999999,394.82000000000005,11.515,171.345,107.74000000000001,173.345,147.115,233.905,149.06,71921.16,992.33,62.22
2023-02-12,85.245,143.70999999999998,45.709999999999994,72.28999999999999,394.82000000000005,11.515,171.345,107.74000000000001,173.345,147.115,233.905,149.06,73380.94,928.89,62.47
2023-02-13,84.79,141.89,45.87,72.41,394.04,11.49,171.02,108.95,177.62,146.79,236.06,149.95,76739.69,971.63,60.29
2023-02-14,85.41,144.25,45.79,70.79,396.49,11.42,174.17,111.07,170.83,147.44,235.79,150.07,70659.54,898.91,58.06
2023-02-15,87.85,142.13,46.25,69.18,399.15,11.33,176.4,111.3,166.37,146.9,233.44,149.45,70360.7,913.84,59.46
2023-02-16,81.79,139.88,44.39,69.67,395.47,11.22,173.11,111.56,166.09,152.94,231.5,147.42,70542.51,978.89,57.01
2023-02-17,80.85,143.83,44.2,68.34,388.33,11.35,169.9,108.0,164.64,156.21,230.43,145.81,71737.07,957.1,57.13
2023-02-18,80.8,144.685,44.510000000000005,68.16499999999999,393.405,11.355,170.39499999999998,108.325,163.32999999999998,150.56,232.035,145.67000000000002,72114.12,949.3,53.15
2023-02-19,80.8,144.685,44.510000000000005,68.16499999999999,393.405,11.355,170.39499999999998,108.325,163.32999999999998,150.56,232.035,145.67000000000002,73125.86,879.13,51.44
2023-02-20,80.75,145.54,44.82,67.99,398.48,11.36,170.89,108.65,162.02,144.91,233.64,145.53,73023.68,848.01,53.25
2023-02-21,80.98,146.66,43.21,69.13,385.97,11.42,172.34,114.36,158.54,142.84,230.47,147.39,72072.49,906.2,54.44
2023-02-22,83.76,142.4,42.4,69.08,384.64,11.34,169.8,113.72,155.75,149.03,230.42,145.99,74287.81,883.09,53.84
2023-02-23,84.63,140.75,42.93,68.51,387.14,11.29,169.76,110.16,157.22,151.89,229.94,145.59,76340.72,889.86,54.03
2023-02-24,88.74,141.36,43.11,68.36,388.61,11.24,171.27,113.81,163.61,151.63,231.94,145.51,75198.74,858.25,54.01
2023-02-25,86.4,140.715,42.53,68.96000000000001,396.02,11.100000000000001,171.07,114.58,162.755,154.42000000000002,232.44,145.695,73694.42,865.28,56.59
2023-02-26,86.4,140.715,42.53,68.96000000000001,396.02,11.100000000000001,171.07,114.58,162.755,154.42000000000002,232.44,145.695,74495.15,869.47,56.78
2023-02-27,84.06,140.07,41.95,69.56,403.43,10.96,170.87,115.35,161.9,157.21,232.94,145.88,75047.39,916.62,58.44
2023-02-28,84.2,144.16,42.74,69.43,411.61,10.83,171.77,112.28,170.8,151.2,230.68,144.93,76315.42,909.46,58.06
2023-03-01,80.71,139.92,44.33,67.97,407.9,10.86,171.72,112.1,170.7,150.98,233.25,146.78,75524.25,992.07,61.1
2023-03-02,80.99,147.61,43.65,69.13,408.17,10.92,173.75,112.83,168.47,153.75,236.24,146.92,77273.33,1026.47,61.44
2023-03-03,82.35,145.13,42.24,68.45,405.77,11.0,171.62,112.78,167.39,155.69,237.59,146.79,77687.13,1009.69,60.26
2023-03-04,82.3,145.11,42.74,67.975,407.26,11.1,173.175,113.36500000000001,167.81,158.26999999999998,235.375,147.66,77292.72,996.67,64.33
2023-03-05,82.3,145.11,42.74,67.975,407.26,11.1,173.175,113.36500000000001,167.81,158.26999999999998,235.375,147.66,80584.63,1077.02,65.01
2023-03-06,82.25,145.09,43.24,67.5,408.75,11.2,174.73,113.95,168.23,160.85,233.16,148.53,81962.76,1168.5,64.43
2023-03-07,83.51,144.71,41.58,68.62,401.95,11.2,176.32,112.59,167.9,161.83,239.0,146.38,79385.93,1093.44,64.18
2023-03-08,85.34,150.67,41.31,68.45,388.89,11.15,180.4,112.87,165.52,165.25,236.33,148.22,84269.45,1190.73,60.39
2023-03-09,85.85,149.15,42.5,69.29,383.5,11.16,180.55,107.13,158.27,167.51,235.6,150.93,87497.07,1141.53,59.5
2023-03-10,81.49,150.4,41.31,67.99,387.45,11.15,177.54,107.81,160.99,170.78,235.35,152.85,85987.94,1185.45,58.67
